                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                 1.1162,                0.70898,                 1.0966,                0.80987,                0.76711,                0.81506,                0.59007,                 1.1221,                0.67724,                 1.1728,               0.004819,               0.004819,               0.004819
                    159,                 1.1144,                0.70675,                 1.0982,                0.81132,                0.76778,                0.81618,                0.59003,                  1.121,                0.67576,                 1.1716,               0.004786,               0.004786,               0.004786
                    160,                 1.1139,                0.70323,                 1.0927,                0.81483,                0.76147,                0.81657,                 0.5899,                 1.1206,                0.67461,                 1.1706,               0.004753,               0.004753,               0.004753
                    161,                 1.1161,                0.71112,                 1.0978,                0.81459,                0.76291,                0.81686,                  0.591,                 1.1192,                0.67335,                 1.1698,                0.00472,                0.00472,                0.00472
                    162,                 1.1193,                0.71154,                 1.0968,                0.87761,                0.72184,                0.81787,                0.59099,                 1.1184,                0.67197,                 1.1688,               0.004687,               0.004687,               0.004687
                    163,                 1.1196,                0.70762,                  1.097,                0.87264,                0.72544,                0.81922,                0.59282,                 1.1166,                  0.671,                 1.1674,               0.004654,               0.004654,               0.004654
                    164,                 1.1115,                0.70376,                 1.0894,                0.87778,                0.72311,                0.82037,                0.59289,                 1.1161,                0.66957,                 1.1662,               0.004621,               0.004621,               0.004621
                    165,                 1.1074,                0.69889,                 1.0911,                0.82818,                 0.7726,                0.82099,                0.59444,                 1.1153,                0.66847,                 1.1653,               0.004588,               0.004588,               0.004588
                    166,                  1.102,                0.69057,                 1.0854,                0.82524,                0.77196,                0.82194,                0.59411,                 1.1148,                0.66758,                 1.1641,               0.004555,               0.004555,               0.004555
                    167,                 1.1045,                0.69599,                 1.0904,                0.82478,                0.77196,                0.82266,                0.59578,                 1.1137,                0.66649,                 1.1631,               0.004522,               0.004522,               0.004522
                    168,                 1.1078,                0.69784,                 1.0902,                0.82687,                 0.7721,                0.82278,                0.59537,                 1.1131,                0.66548,                 1.1624,               0.004489,               0.004489,               0.004489
                    169,                 1.1037,                 0.6956,                 1.0853,                0.83023,                 0.7721,                0.82382,                0.59595,                 1.1122,                0.66401,                 1.1617,               0.004456,               0.004456,               0.004456
                    170,                 1.0978,                0.69109,                 1.0828,                0.83687,                0.77238,                0.82464,                0.59791,                 1.1112,                0.66275,                 1.1608,               0.004423,               0.004423,               0.004423
                    171,                 1.0954,                0.68816,                 1.0826,                0.83183,                0.77307,                0.82501,                0.59848,                 1.1098,                0.66142,                 1.1593,                0.00439,                0.00439,                0.00439
                    172,                 1.0987,                0.68971,                 1.0839,                0.83535,                0.77414,                0.82573,                0.59971,                 1.1085,                0.66038,                 1.1582,               0.004357,               0.004357,               0.004357
                    173,                 1.0931,                0.68503,                 1.0806,                0.85013,                0.77071,                0.82694,                0.60054,                 1.1076,                0.65939,                 1.1571,               0.004324,               0.004324,               0.004324
                    174,                 1.0979,                0.68886,                 1.0822,                0.85589,                0.76875,                0.82809,                0.60243,                 1.1065,                0.65767,                 1.1561,               0.004291,               0.004291,               0.004291
                    175,                 1.0974,                0.68777,                 1.0771,                0.85646,                0.76438,                0.82845,                0.60277,                 1.1055,                0.65645,                 1.1549,               0.004258,               0.004258,               0.004258
                    176,                  1.091,                0.68355,                  1.081,                0.86153,                0.75262,                0.82923,                0.60279,                 1.1043,                0.65544,                 1.1536,               0.004225,               0.004225,               0.004225
                    177,                 1.0898,                0.68314,                 1.0824,                0.86293,                0.75265,                0.82996,                0.60276,                 1.1036,                0.65434,                 1.1527,               0.004192,               0.004192,               0.004192
                    178,                 1.0854,                0.68316,                 1.0807,                0.86759,                0.75853,                0.83103,                0.60359,                 1.1027,                0.65296,                 1.1516,               0.004159,               0.004159,               0.004159
                    179,                 1.0865,                  0.682,                 1.0804,                0.86833,                0.75387,                0.83148,                0.60365,                 1.1018,                0.65168,                 1.1509,               0.004126,               0.004126,               0.004126
                    180,                 1.0835,                0.67863,                 1.0803,                0.87507,                0.75984,                0.83203,                0.60495,                 1.1009,                0.65046,                 1.1499,               0.004093,               0.004093,               0.004093
                    181,                 1.0887,                0.68096,                 1.0814,                0.87694,                0.75988,                0.83263,                 0.6069,                    1.1,                0.64987,                 1.1489,                0.00406,                0.00406,                0.00406
                    182,                 1.0845,                0.67757,                 1.0713,                0.87525,                 0.7617,                0.83293,                0.60603,                 1.0986,                0.64813,                 1.1479,               0.004027,               0.004027,               0.004027
                    183,                 1.0814,                0.67246,                 1.0743,                0.86971,                0.76024,                0.83372,                0.60441,                 1.0977,                0.64668,                  1.147,               0.003994,               0.003994,               0.003994
                    184,                 1.0823,                  0.672,                 1.0734,                0.87074,                0.76065,                0.83435,                0.60805,                 1.0962,                0.64501,                 1.1456,               0.003961,               0.003961,               0.003961
                    185,                 1.0795,                0.67272,                 1.0725,                 0.8672,                 0.7648,                0.83495,                0.60713,                  1.095,                0.64388,                 1.1446,               0.003928,               0.003928,               0.003928
                    186,                   1.08,                 0.6695,                 1.0743,                0.86546,                0.76635,                0.83615,                0.60937,                  1.094,                0.64276,                 1.1436,               0.003895,               0.003895,               0.003895
                    187,                 1.0773,                0.66659,                 1.0713,                0.86562,                0.76933,                 0.8368,                0.60959,                 1.0929,                0.64162,                 1.1425,               0.003862,               0.003862,               0.003862
                    188,                 1.0795,                0.67638,                 1.0731,                0.87381,                0.76344,                0.83737,                0.61063,                 1.0916,                0.63998,                 1.1413,               0.003829,               0.003829,               0.003829
                    189,                 1.0771,                0.66794,                 1.0682,                0.87216,                0.76344,                0.83775,                0.61119,                 1.0904,                0.63939,                 1.1403,               0.003796,               0.003796,               0.003796
                    190,                 1.0699,                 0.6645,                 1.0706,                0.87146,                0.76324,                0.83862,                0.61212,                 1.0891,                 0.6378,                 1.1392,               0.003763,               0.003763,               0.003763
                    191,                 1.0714,                0.66349,                 1.0639,                0.86974,                0.76454,                 0.8395,                0.61288,                 1.0875,                0.63666,                 1.1381,                0.00373,                0.00373,                0.00373
                    192,                 1.0713,                0.66182,                 1.0662,                0.86739,                0.76843,                0.84028,                0.61543,                 1.0863,                0.63572,                 1.1372,               0.003697,               0.003697,               0.003697
                    193,                 1.0729,                0.66467,                 1.0702,                0.86818,                0.76792,                0.84043,                0.61629,                 1.0854,                0.63458,                 1.1361,               0.003664,               0.003664,               0.003664
                    194,                  1.065,                0.65749,                 1.0634,                0.86991,                0.76694,                0.84072,                0.61685,                  1.084,                0.63334,                  1.135,               0.003631,               0.003631,               0.003631
                    195,                 1.0662,                0.65976,                 1.0649,                0.86663,                0.77025,                0.84149,                0.61727,                 1.0828,                0.63173,                  1.134,               0.003598,               0.003598,               0.003598
                    196,                 1.0665,                 0.6565,                   1.06,                0.86513,                0.77078,                 0.8422,                0.61797,                 1.0812,                0.63088,                 1.1325,               0.003565,               0.003565,               0.003565
                    197,                 1.0629,                0.65503,                 1.0607,                0.86433,                0.76917,                0.84256,                0.61898,                 1.0803,                0.62933,                 1.1316,               0.003532,               0.003532,               0.003532
                    198,                 1.0607,                0.65384,                 1.0612,                0.86617,                0.76944,                0.84347,                0.61874,                 1.0789,                0.62797,                 1.1304,               0.003499,               0.003499,               0.003499
                    199,                 1.0543,                0.65228,                 1.0582,                0.86651,                0.77375,                0.84441,                0.62007,                 1.0777,                0.62702,                 1.1294,               0.003466,               0.003466,               0.003466
                    200,                 1.0615,                  0.656,                 1.0585,                0.86112,                0.77938,                0.84473,                0.62143,                 1.0766,                 0.6257,                 1.1282,               0.003433,               0.003433,               0.003433
                    201,                 1.0593,                0.65707,                 1.0616,                0.86205,                 0.7791,                0.84479,                0.62416,                 1.0752,                0.62476,                 1.1271,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.0519,                0.64613,                 1.0569,                0.86167,                0.77934,                 0.8452,                0.62483,                 1.0742,                0.62355,                  1.126,               0.003367,               0.003367,               0.003367
                    203,                 1.0537,                0.64783,                 1.0569,                0.87872,                0.77902,                0.84629,                0.62615,                  1.073,                0.62249,                  1.125,               0.003334,               0.003334,               0.003334
                    204,                 1.0452,                0.64679,                 1.0544,                0.87914,                0.77408,                0.84679,                 0.6273,                 1.0719,                0.62186,                  1.124,               0.003301,               0.003301,               0.003301
                    205,                 1.0549,                0.64604,                  1.056,                0.87808,                0.77546,                0.84987,                0.62793,                  1.071,                0.62079,                 1.1229,               0.003268,               0.003268,               0.003268
                    206,                 1.0548,                0.64304,                 1.0535,                0.87372,                0.77272,                0.84991,                0.62774,                   1.07,                0.61956,                 1.1218,               0.003235,               0.003235,               0.003235
                    207,                   1.05,                0.64564,                 1.0539,                0.87403,                0.77031,                 0.8502,                0.62897,                 1.0687,                0.61827,                 1.1207,               0.003202,               0.003202,               0.003202
                    208,                  1.043,                0.64358,                 1.0512,                0.86993,                0.77294,                0.84802,                0.62849,                 1.0672,                0.61729,                 1.1197,               0.003169,               0.003169,               0.003169
                    209,                  1.048,                  0.639,                 1.0516,                0.86328,                0.78155,                0.84854,                0.62907,                 1.0663,                0.61622,                 1.1186,               0.003136,               0.003136,               0.003136
                    210,                 1.0387,                0.63676,                 1.0503,                0.86416,                0.78143,                0.84903,                0.62978,                 1.0654,                0.61466,                 1.1175,               0.003103,               0.003103,               0.003103
                    211,                 1.0455,                0.63773,                 1.0513,                0.86588,                0.77641,                0.84944,                0.62911,                 1.0646,                 0.6137,                 1.1167,                0.00307,                0.00307,                0.00307
                    212,                 1.0396,                0.63466,                 1.0474,                0.94447,                0.72415,                0.85035,                0.62982,                 1.0636,                0.61265,                 1.1155,               0.003037,               0.003037,               0.003037
                    213,                  1.043,                0.63711,                 1.0501,                0.92387,                0.73347,                 0.8508,                0.63071,                 1.0622,                0.61119,                 1.1143,               0.003004,               0.003004,               0.003004
                    214,                 1.0372,                0.63429,                 1.0474,                0.92347,                0.73371,                0.85108,                0.63202,                 1.0609,                0.60987,                 1.1133,               0.002971,               0.002971,               0.002971
                    215,                 1.0375,                0.63138,                 1.0471,                0.93391,                0.73371,                0.85161,                0.63282,                 1.0599,                0.60888,                 1.1122,               0.002938,               0.002938,               0.002938
                    216,                 1.0346,                0.62822,                 1.0459,                0.92767,                0.73491,                0.85203,                0.63365,                 1.0588,                0.60735,                 1.1112,               0.002905,               0.002905,               0.002905
                    217,                 1.0297,                0.62567,                 1.0435,                0.93758,                0.73315,                0.85295,                0.63414,                 1.0576,                0.60656,                 1.1103,               0.002872,               0.002872,               0.002872
                    218,                 1.0363,                0.63261,                 1.0458,                 0.9315,                0.73778,                0.85293,                0.63325,                 1.0562,                0.60507,                 1.1091,               0.002839,               0.002839,               0.002839
                    219,                 1.0309,                0.63165,                 1.0456,                0.93431,                0.73482,                0.85272,                0.63378,                 1.0553,                 0.6042,                 1.1084,               0.002806,               0.002806,               0.002806
                    220,                 1.0317,                0.62681,                 1.0448,                0.93785,                0.73719,                0.85614,                0.63649,                 1.0538,                0.60344,                 1.1073,               0.002773,               0.002773,               0.002773
                    221,                 1.0311,                0.62843,                 1.0469,                0.93809,                0.73635,                0.85659,                0.63684,                 1.0527,                0.60215,                 1.1062,                0.00274,                0.00274,                0.00274
                    222,                  1.025,                0.62397,                 1.0419,                0.93544,                0.73623,                0.85725,                0.63823,                 1.0511,                0.60131,                 1.1052,               0.002707,               0.002707,               0.002707
                    223,                 1.0298,                0.62458,                 1.0425,                0.93578,                0.74327,                0.85724,                0.63849,                   1.05,                0.60017,                 1.1043,               0.002674,               0.002674,               0.002674
                    224,                 1.0299,                0.62181,                 1.0401,                0.92658,                0.74657,                0.85836,                0.63919,                 1.0488,                0.59899,                 1.1031,               0.002641,               0.002641,               0.002641
                    225,                 1.0216,                0.61851,                 1.0365,                0.92586,                0.74685,                0.85962,                0.64045,                  1.048,                0.59775,                 1.1023,               0.002608,               0.002608,               0.002608
                    226,                 1.0213,                0.61867,                 1.0399,                0.92369,                0.74807,                0.86018,                0.64068,                 1.0471,                 0.5966,                 1.1014,               0.002575,               0.002575,               0.002575
                    227,                 1.0128,                0.61121,                 1.0359,                0.92327,                0.74856,                0.86035,                0.64192,                 1.0459,                0.59584,                 1.1003,               0.002542,               0.002542,               0.002542
                    228,                 1.0239,                0.61659,                 1.0385,                0.93313,                0.74462,                0.86035,                0.64186,                 1.0451,                0.59511,                 1.0995,               0.002509,               0.002509,               0.002509
                    229,                 1.0184,                0.61403,                  1.037,                0.92329,                0.74823,                0.86133,                 0.6421,                 1.0438,                0.59433,                 1.0985,               0.002476,               0.002476,               0.002476
                    230,                 1.0134,                0.61412,                 1.0353,                0.92541,                0.74754,                0.86138,                0.64402,                 1.0422,                0.59291,                 1.0974,               0.002443,               0.002443,               0.002443
                    231,                 1.0095,                0.61119,                 1.0353,                 0.9286,                0.74754,                0.86202,                 0.6448,                 1.0413,                0.59228,                 1.0964,                0.00241,                0.00241,                0.00241
                    232,                 1.0121,                0.61076,                 1.0352,                0.93235,                0.75065,                0.86249,                0.64428,                 1.0402,                0.59108,                 1.0954,               0.002377,               0.002377,               0.002377
                    233,                  1.009,                0.61273,                 1.0346,                0.93134,                0.75251,                0.86248,                 0.6462,                 1.0393,                0.59008,                 1.0945,               0.002344,               0.002344,               0.002344
                    234,                 1.0117,                0.60663,                 1.0304,                0.93245,                0.75224,                0.86307,                0.64676,                 1.0378,                0.58883,                 1.0935,               0.002311,               0.002311,               0.002311
                    235,                  1.005,                0.60427,                   1.03,                0.93367,                0.75144,                0.86338,                0.64604,                 1.0369,                0.58754,                 1.0926,               0.002278,               0.002278,               0.002278
                    236,                 1.0021,                0.60239,                 1.0288,                0.93487,                 0.7515,                0.86368,                0.64679,                 1.0357,                0.58637,                 1.0918,               0.002245,               0.002245,               0.002245
                    237,                      1,                0.60101,                 1.0257,                  0.936,                0.75263,                0.86397,                0.64667,                 1.0344,                0.58535,                 1.0907,               0.002212,               0.002212,               0.002212
                    238,                 1.0024,                0.60315,                 1.0277,                0.93701,                0.75381,                0.86389,                0.64624,                 1.0332,                0.58428,                 1.0897,               0.002179,               0.002179,               0.002179
                    239,                 0.9936,                0.59448,                 1.0248,                 0.9372,                0.75438,                0.86415,                0.64766,                  1.032,                 0.5833,                 1.0885,               0.002146,               0.002146,               0.002146
                    240,                0.99618,                0.59987,                 1.0273,                0.93817,                0.75486,                0.86424,                0.64858,                 1.0305,                0.58234,                 1.0875,               0.002113,               0.002113,               0.002113
                    241,                0.99606,                0.59622,                 1.0242,                0.93433,                0.75682,                0.86421,                0.65017,                 1.0298,                 0.5811,                 1.0867,                0.00208,                0.00208,                0.00208
                    242,                 0.9989,                0.59815,                 1.0279,                0.93591,                0.75918,                0.86528,                0.65013,                 1.0282,                0.58018,                 1.0858,               0.002047,               0.002047,               0.002047
                    243,                0.99803,                0.59705,                 1.0273,                 0.9365,                0.75811,                 0.8661,                0.65232,                 1.0269,                0.57877,                 1.0848,               0.002014,               0.002014,               0.002014
                    244,                0.99228,                0.59364,                 1.0248,                 0.9311,                0.76296,                0.86675,                0.65287,                 1.0259,                0.57768,                 1.0839,               0.001981,               0.001981,               0.001981
                    245,                 0.9916,                0.59443,                  1.026,                 0.9313,                0.76266,                0.87031,                0.65297,                 1.0245,                0.57622,                  1.083,               0.001948,               0.001948,               0.001948
                    246,                0.98443,                0.58931,                  1.021,                0.93592,                0.76164,                0.87089,                0.65509,                  1.023,                0.57528,                 1.0821,               0.001915,               0.001915,               0.001915
                    247,                0.98807,                0.59199,                 1.0255,                0.93494,                0.76164,                0.87101,                0.65541,                 1.0214,                0.57455,                 1.0811,               0.001882,               0.001882,               0.001882
                    248,                0.98497,                0.58436,                 1.0192,                0.93876,                0.76469,                0.87207,                0.65621,                 1.0203,                0.57365,                 1.0802,               0.001849,               0.001849,               0.001849
                    249,                0.98164,                0.58822,                 1.0202,                0.94023,                0.76343,                0.87263,                0.65623,                 1.0189,                0.57227,                 1.0792,               0.001816,               0.001816,               0.001816
                    250,                0.98428,                0.58634,                 1.0192,                0.93759,                0.76951,                0.87313,                0.65702,                 1.0173,                0.57147,                 1.0782,               0.001783,               0.001783,               0.001783
                    251,                 0.9811,                0.58151,                 1.0187,                0.93703,                0.77085,                0.87382,                 0.6571,                 1.0164,                0.57073,                 1.0776,                0.00175,                0.00175,                0.00175
                    252,                0.97998,                0.58282,                 1.0191,                0.93384,                0.77056,                0.87412,                0.65796,                 1.0154,                0.57004,                 1.0768,               0.001717,               0.001717,               0.001717
                    253,                0.97097,                0.57498,                 1.0133,                0.92876,                0.77116,                0.87439,                0.65856,                 1.0141,                0.56878,                 1.0758,               0.001684,               0.001684,               0.001684
                    254,                 0.9725,                0.58186,                 1.0176,                0.92686,                0.77199,                0.87497,                0.65925,                 1.0129,                0.56757,                 1.0749,               0.001651,               0.001651,               0.001651
                    255,                0.97353,                0.57709,                 1.0152,                0.92546,                0.77245,                0.87601,                0.66203,                 1.0115,                0.56673,                 1.0738,               0.001618,               0.001618,               0.001618
                    256,                0.96803,                0.57534,                 1.0138,                0.92465,                0.77238,                0.87671,                0.66208,                   1.01,                0.56538,                 1.0729,               0.001585,               0.001585,               0.001585
                    257,                 0.9685,                0.57368,                 1.0142,                0.92818,                0.77173,                 0.8777,                0.66267,                 1.0088,                0.56388,                 1.0719,               0.001552,               0.001552,               0.001552
                    258,                0.96385,                0.57065,                 1.0119,                0.93004,                0.77182,                0.87828,                 0.6627,                 1.0074,                0.56271,                  1.071,               0.001519,               0.001519,               0.001519
                    259,                0.96735,                 0.5706,                 1.0096,                0.93041,                0.77236,                0.87734,                 0.6631,                 1.0065,                0.56194,                 1.0701,               0.001486,               0.001486,               0.001486
                    260,                0.96366,                0.57048,                 1.0099,                0.92166,                0.77314,                0.87808,                 0.6642,                 1.0052,                0.56096,                 1.0693,               0.001453,               0.001453,               0.001453
                    261,                0.95845,                0.56728,                 1.0094,                0.92565,                0.77277,                0.87836,                0.66449,                 1.0041,                0.55984,                 1.0685,                0.00142,                0.00142,                0.00142
                    262,                0.96461,                0.57097,                 1.0116,                0.89778,                0.80162,                0.87917,                0.66378,                  1.003,                 0.5588,                 1.0677,               0.001387,               0.001387,               0.001387
                    263,                0.96395,                 0.5689,                 1.0097,                0.88958,                0.80242,                0.87993,                0.66621,                 1.0024,                0.55761,                 1.0669,               0.001354,               0.001354,               0.001354
                    264,                0.96131,                0.57149,                 1.0118,                0.89162,                0.80232,                0.88006,                0.66694,                 1.0011,                0.55637,                  1.066,               0.001321,               0.001321,               0.001321
                    265,                0.96341,                0.56934,                 1.0086,                0.89162,                 0.8033,                0.88045,                0.66625,                      1,                0.55514,                 1.0651,               0.001288,               0.001288,               0.001288
                    266,                0.95322,                0.56628,                 1.0073,                0.89133,                0.80716,                 0.8808,                0.66603,                0.99852,                0.55377,                 1.0644,               0.001255,               0.001255,               0.001255
                    267,                0.95425,                0.56181,                 1.0061,                0.89206,                0.80787,                0.88158,                0.66686,                0.99748,                0.55249,                 1.0637,               0.001222,               0.001222,               0.001222
                    268,                0.95254,                0.55944,                 1.0071,                0.89136,                0.80853,                0.88191,                0.66731,                0.99622,                0.55141,                 1.0627,               0.001189,               0.001189,               0.001189
                    269,                0.95138,                0.55676,                 1.0052,                0.89268,                0.80688,                0.88252,                 0.6686,                0.99485,                 0.5502,                 1.0619,               0.001156,               0.001156,               0.001156
                    270,                0.94557,                 0.5564,                 1.0037,                0.89592,                 0.8034,                0.88337,                0.66994,                0.99395,                 0.5489,                 1.0612,               0.001123,               0.001123,               0.001123
                    271,                0.94189,                0.55579,                 1.0005,                 0.9004,                 0.8012,                0.88363,                 0.6705,                0.99278,                0.54759,                 1.0606,                0.00109,                0.00109,                0.00109
                    272,                0.94563,                 0.5541,                  1.003,                0.90513,                0.79795,                0.88456,                0.67131,                0.99182,                0.54616,                 1.0598,               0.001057,               0.001057,               0.001057
                    273,                0.94917,                0.55895,                 1.0036,                0.90626,                0.79809,                0.88525,                0.67244,                0.99032,                0.54517,                 1.0589,               0.001024,               0.001024,               0.001024
                    274,                0.94511,                0.55598,                 1.0024,                0.90363,                0.80151,                0.88591,                0.67341,                0.98891,                0.54404,                  1.058,               0.000991,               0.000991,               0.000991
                    275,                0.93998,                0.55133,                  1.002,                0.90796,                0.79863,                0.88629,                0.67509,                 0.9878,                0.54289,                 1.0571,               0.000958,               0.000958,               0.000958
                    276,                0.93601,                0.54849,                 1.0024,                0.91262,                0.80141,                0.88685,                0.67783,                0.98594,                0.54167,                  1.056,               0.000925,               0.000925,               0.000925
                    277,                0.93401,                0.54734,                 0.9973,                 0.9089,                0.80201,                0.88718,                0.67536,                0.98472,                0.54116,                 1.0553,               0.000892,               0.000892,               0.000892
                    278,                0.94126,                0.55132,                 1.0044,                0.90837,                0.80214,                0.88741,                0.67679,                0.98389,                0.54002,                 1.0549,               0.000859,               0.000859,               0.000859
                    279,                0.93271,                0.54633,                 0.9984,                0.90613,                0.80228,                0.88769,                0.67847,                0.98277,                0.53913,                 1.0542,               0.000826,               0.000826,               0.000826
                    280,                0.92894,                0.54463,                0.99705,                 0.9132,                0.80205,                0.88809,                0.67908,                0.98158,                0.53805,                 1.0533,               0.000793,               0.000793,               0.000793
                    281,                0.93118,                0.54358,                0.99862,                0.91998,                0.80693,                0.88835,                0.67932,                0.98031,                0.53677,                 1.0524,                0.00076,                0.00076,                0.00076
                    282,                0.92228,                0.54042,                0.99344,                0.91835,                 0.8099,                0.88839,                0.68021,                0.97893,                0.53593,                 1.0515,               0.000727,               0.000727,               0.000727
                    283,                0.93152,                0.54175,                0.99334,                 0.9191,                0.81208,                0.88954,                0.67962,                0.97797,                0.53455,                 1.0508,               0.000694,               0.000694,               0.000694
                    284,                0.93056,                0.54162,                0.99573,                0.91401,                0.81362,                0.88925,                0.67896,                0.97687,                0.53356,                   1.05,               0.000661,               0.000661,               0.000661
                    285,                0.91662,                0.53704,                0.98919,                0.90964,                0.81444,                0.88961,                0.68141,                0.97527,                0.53217,                 1.0492,               0.000628,               0.000628,               0.000628
                    286,                0.91985,                0.53647,                0.99215,                0.91389,                0.81416,                0.88952,                0.68145,                0.97428,                0.53158,                 1.0485,               0.000595,               0.000595,               0.000595
                    287,                0.91675,                0.53529,                 0.9944,                0.90716,                0.81551,                0.88961,                0.68182,                0.97305,                0.53002,                 1.0475,               0.000562,               0.000562,               0.000562
                    288,                0.92019,                0.53144,                 0.9906,                0.90728,                0.81565,                0.88979,                0.68141,                 0.9718,                0.52902,                 1.0466,               0.000529,               0.000529,               0.000529
                    289,                0.91911,                0.53596,                0.99072,                0.91179,                0.81437,                0.89012,                0.68464,                0.97064,                0.52831,                 1.0457,               0.000496,               0.000496,               0.000496
                    290,                0.86669,                0.46821,                0.96212,                0.90962,                0.81527,                0.89007,                0.68382,                0.96952,                0.52729,                  1.045,               0.000463,               0.000463,               0.000463
                    291,                0.85606,                0.45753,                0.95805,                0.90895,                0.81541,                0.89075,                 0.6851,                0.96841,                0.52597,                 1.0442,                0.00043,                0.00043,                0.00043
                    292,                0.84331,                0.45285,                 0.9519,                0.90945,                0.81541,                0.89114,                0.68519,                0.96727,                0.52461,                 1.0434,               0.000397,               0.000397,               0.000397
                    293,                0.84306,                0.45134,                0.95123,                0.91086,                0.81548,                0.89139,                0.68635,                0.96593,                0.52319,                 1.0427,               0.000364,               0.000364,               0.000364
                    294,                0.83826,                0.44675,                0.94926,                0.91393,                0.81527,                0.89142,                0.68696,                0.96466,                0.52217,                 1.0419,               0.000331,               0.000331,               0.000331
                    295,                0.83396,                0.44419,                0.94605,                0.91561,                  0.815,                 0.8919,                0.68699,                0.96368,                0.52083,                 1.0413,               0.000298,               0.000298,               0.000298
                    296,                0.83515,                0.44397,                0.94989,                0.91597,                0.81492,                0.89195,                0.68725,                 0.9623,                0.51961,                 1.0406,               0.000265,               0.000265,               0.000265
                    297,                0.82973,                0.44177,                0.94889,                0.91945,                0.81225,                0.89241,                0.68736,                0.96087,                0.51851,                 1.0399,               0.000232,               0.000232,               0.000232
                    298,                0.82668,                0.43991,                0.94534,                0.91999,                0.81034,                0.89272,                0.68689,                0.95985,                0.51733,                 1.0391,               0.000199,               0.000199,               0.000199
                    299,                0.82749,                0.44079,                0.94521,                0.92093,                0.80597,                0.89353,                0.68738,                0.95826,                0.51621,                 1.0383,               0.000166,               0.000166,               0.000166
